ID,Name,Suburb,Address,Cuisine,Phone,Website,EatClub URL,First Table URL,Price Range,Business Type,Happy Hour,Weekly Specials,Deals,Opening Hours,Image URLs,Latitude,Longitude,Overall Rating,Status,Created At,Updated At
606,The Old Canberra Inn,Lyneham,"195 Mouat St, Lyneham ACT 2602, Australia",,(02) 6134 6000,http://www.oldcanberrainn.com.au/,,,$$,Bar,"{""days"":[""Monday"",""Tuesday"",""Wednesday"",""Thursday"",""Friday"",""Saturday"",""Sunday""],""hours"":""4–6pm"",""description"":""Drink specials""}","[{""day"":""Monday"",""description"":""$18 Burgers""},{""day"":""Tuesday"",""description"":""Schnitty Night""},{""day"":""Wednesday"",""description"":""Wing Wednesday""}]",[],"{""friday"":""12:00 PM – 12:00 AM"",""monday"":""12:00 – 10:30 PM"",""sunday"":""12:00 – 10:30 PM"",""tuesday"":""12:00 – 10:30 PM"",""saturday"":""12:00 PM – 12:00 AM"",""thursday"":""12:00 – 10:30 PM"",""wednesday"":""12:00 – 10:30 PM""}",,-35.2441245,149.1266466,4.50,active,2026-01-07T23:21:24.772Z,2026-01-08T23:30:11.329Z
485,No.10 Restaurant + Bar Belconnen,Belconnen,"Abode Belconnen, 3 Grazier La, Belconnen ACT 2617, Australia",,(02) 6220 0356,https://www.number10restaurantandbar.com/,https://eatclub.com.au/venue/no-10-restaurant-bar-belconnen,,,Bar,{},[],"[{""title"":""EatClub Deal Available"",""description"":""Check out our EatClub deals!""}]","{""friday"":""7:00 AM – 9:00 PM"",""monday"":""7:00 AM – 9:00 PM"",""sunday"":""7:00 – 11:00 AM"",""tuesday"":""7:00 AM – 9:00 PM"",""saturday"":""7:00 AM – 9:00 PM"",""thursday"":""7:00 AM – 9:00 PM"",""wednesday"":""7:00 AM – 9:00 PM""}",,-35.2403732,149.0716074,3.90,active,2026-01-07T23:21:17.451Z,2026-01-08T23:33:16.295Z
242,Double Shot Deakin,Deakin,"Shop/7 Hopetoun Cct, Deakin ACT 2600, Australia",,(02) 6162 2027,http://www.doubleshotdeakin.com.au/,,,$$,Cafe,{},"[{""day"":""Monday"",""description"":""$12–13 lunch""},{""day"":""Tuesday"",""description"":""$12–13 lunch""},{""day"":""Wednesday"",""description"":""$12–13 lunch""},{""day"":""Thursday"",""description"":""$12–13 lunch""},{""day"":""Friday"",""description"":""$12–13 lunch""}]",[],"{""friday"":""6:00 AM – 2:00 PM"",""monday"":""6:00 AM – 2:00 PM"",""sunday"":""6:00 AM – 2:00 PM"",""tuesday"":""6:00 AM – 2:00 PM"",""saturday"":""6:00 AM – 2:00 PM"",""thursday"":""6:00 AM – 2:00 PM"",""wednesday"":""6:00 AM – 2:00 PM""}",,-35.3144353,149.1078919,4.20,active,2026-01-07T23:21:02.868Z,2026-01-08T00:17:38.451Z
980,No.10 Restaurant + Bar Woden,Phillip,"10 Bowes St, Phillip ACT 2606, Australia",,(02) 6108 4958,http://www.number10restaurantandbar.com/,https://eatclub.com.au/venue/no-10-restaurant-bar-woden,,$$,Restaurant,{},[],"[{""title"":""EatClub Deal Available"",""description"":""Check out our EatClub deals!""}]","{""friday"":""7:00 AM – 9:00 PM"",""monday"":""7:00 AM – 9:00 PM"",""sunday"":""7:00 – 11:00 AM"",""tuesday"":""7:00 AM – 9:00 PM"",""saturday"":""7:00 AM – 11:00 PM"",""thursday"":""7:00 AM – 9:00 PM"",""wednesday"":""7:00 AM – 9:00 PM""}",,-35.3433294,149.0858371,3.80,active,2026-01-07T23:21:47.568Z,2026-01-08T23:33:16.684Z
76,Sushi Daily,Canberra,"33 Allara St, Canberra ACT 2601, Australia","Japanese, Asian",0451 674 082,https://sushidailycbr.square.site/,https://eatclub.com.au/venue/sushi-daily,,$,Restaurant,{},[],"[{""title"":""Today25% Offfri25% OffsatClosedsunClosedmon25% Offtue25% Offwed25% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today25% Offfri25% OffsatClosedsunClosedmon25% Offtue25% Offwed25% Off""}]","{""friday"":""9:00 AM – 6:00 PM"",""monday"":""9:00 AM – 6:00 PM"",""sunday"":""CLOSED"",""tuesday"":""9:00 AM – 6:00 PM"",""saturday"":""CLOSED"",""thursday"":""9:00 AM – 6:00 PM"",""wednesday"":""9:00 AM – 6:00 PM""}",https://eccdn.com.au/images/3A9B37B7-193D-4393-9BEC-E158505EF368/3A9B37B7-193D-4393-9BEC-E158505EF368_image_0_1724916349765.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/3A9B37B7-193D-4393-9BEC-E158505EF368/3A9B37B7-193D-4393-9BEC-E158505EF368_image_4_1724916364615.jpg; https://eccdn.com.au/images/3A9B37B7-193D-4393-9BEC-E158505EF368/3A9B37B7-193D-4393-9BEC-E158505EF368_image_1_1724916349765.jpg; https://eccdn.com.au/images/3A9B37B7-193D-4393-9BEC-E158505EF368/3A9B37B7-193D-4393-9BEC-E158505EF368_image_2_1724916349765.jpg; https://eccdn.com.au/images/3A9B37B7-193D-4393-9BEC-E158505EF368/3A9B37B7-193D-4393-9BEC-E158505EF368_image_3_1724916349765.jpg,-35.2831837,149.1336905,4.60,active,2026-01-07T23:20:52.899Z,2026-01-08T23:33:17.464Z
296,Saffron Restaurant,Kingston,"31 Kennedy St, Kingston ACT 2604, Australia",,(02) 6295 8839,http://www.saffronrestaurant.com.au/,https://eatclub.com.au/venue/saffron-restaurant,,$$,Restaurant,{},"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]","[{""title"":""Today30% Offfri30% Offsat30% OffsunNonemon30% Offtue30% Offwed30% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today30% Offfri30% Offsat30% OffsunNonemon30% Offtue30% Offwed30% Off""}]","{""friday"":""12:00 – 2:00 PM, 6:00 – 8:30 PM"",""monday"":""12:00 – 2:00 PM, 6:00 – 8:30 PM"",""sunday"":""12:00 – 2:00 PM, 6:00 – 8:30 PM"",""tuesday"":""12:00 – 2:00 PM, 6:00 – 8:30 PM"",""saturday"":""12:00 – 2:00 PM, 6:00 – 8:30 PM"",""thursday"":""12:00 – 2:00 PM, 6:00 – 8:30 PM"",""wednesday"":""12:00 – 2:00 PM, 6:00 – 8:30 PM""}",https://eccdn.com.au/images/5259849D-8B68-453D-A501-40117DAD5F42/5259849D-8B68-453D-A501-40117DAD5F42_image_1_1746750251884.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/5259849D-8B68-453D-A501-40117DAD5F42/5259849D-8B68-453D-A501-40117DAD5F42_image_4_1746750251884.jpg; https://eccdn.com.au/images/5259849D-8B68-453D-A501-40117DAD5F42/5259849D-8B68-453D-A501-40117DAD5F42_image_2_1746750251884.jpg; https://eccdn.com.au/images/5259849D-8B68-453D-A501-40117DAD5F42/5259849D-8B68-453D-A501-40117DAD5F42_image_3_1746750251884.jpg; https://eccdn.com.au/images/5259849D-8B68-453D-A501-40117DAD5F42/5259849D-8B68-453D-A501-40117DAD5F42_image_0_1746749639537.jpg,-35.3166276,149.1412171,4.40,active,2026-01-07T23:21:06.098Z,2026-01-08T23:33:17.651Z
586,Zero Complex,Canberra,,,,,https://eatclub.com.au/venue/zero-complex,,,,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]",{},https://eccdn.com.au/images/CCEE5C5E-E964-4AC2-A580-B98AD16C3B95/CCEE5C5E-E964-4AC2-A580-B98AD16C3B95_image_2_1756862407970.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/CCEE5C5E-E964-4AC2-A580-B98AD16C3B95/CCEE5C5E-E964-4AC2-A580-B98AD16C3B95_image_4_1756862469421.jpg; https://eccdn.com.au/images/CCEE5C5E-E964-4AC2-A580-B98AD16C3B95/CCEE5C5E-E964-4AC2-A580-B98AD16C3B95_image_1_1756862407970.jpg; https://eccdn.com.au/images/CCEE5C5E-E964-4AC2-A580-B98AD16C3B95/CCEE5C5E-E964-4AC2-A580-B98AD16C3B95_image_0_1756862407970.jpg; https://eccdn.com.au/images/CCEE5C5E-E964-4AC2-A580-B98AD16C3B95/CCEE5C5E-E964-4AC2-A580-B98AD16C3B95_image_3_1756862417002.jpg,,,,active,2026-01-07T23:21:23.525Z,2026-01-08T23:33:18.594Z
711,Amara Indian Restaurant,Canberra,"51-53 Northbourne Ave, Canberra ACT 2601, Australia",Indian,(02) 5104 0174,https://www.amaraindian.com/,https://eatclub.com.au/venue/amara-indian-restaurant,,$$,Restaurant,{},[],"[{""title"":""Today25% Offfri25% Offsat25% Offsun25% Offmon25% Offtue25% Offwed25% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today25% Offfri25% Offsat25% Offsun25% Offmon25% Offtue25% Offwed25% Off""}]","{""friday"":""12:00 – 2:30 PM, 5:30 – 9:30 PM"",""monday"":""12:00 – 2:30 PM, 5:30 – 9:00 PM"",""sunday"":""5:30 – 9:00 PM"",""tuesday"":""12:00 – 2:30 PM, 5:30 – 9:00 PM"",""saturday"":""12:00 – 2:30 PM, 5:30 – 9:30 PM"",""thursday"":""12:00 – 2:30 PM, 5:30 – 9:00 PM"",""wednesday"":""12:00 – 2:30 PM, 5:30 – 9:00 PM""}",https://eccdn.com.au/images/0401711D-AF38-4251-BCC0-3AF43EC8D0E5/0401711D-AF38-4251-BCC0-3AF43EC8D0E5_image_0_1752575710780.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/0401711D-AF38-4251-BCC0-3AF43EC8D0E5/0401711D-AF38-4251-BCC0-3AF43EC8D0E5_image_4_1752575721466.jpg; https://eccdn.com.au/images/0401711D-AF38-4251-BCC0-3AF43EC8D0E5/0401711D-AF38-4251-BCC0-3AF43EC8D0E5_image_1_1752575710780.jpg; https://eccdn.com.au/images/0401711D-AF38-4251-BCC0-3AF43EC8D0E5/0401711D-AF38-4251-BCC0-3AF43EC8D0E5_image_2_1752575710780.jpg; https://eccdn.com.au/images/0401711D-AF38-4251-BCC0-3AF43EC8D0E5/0401711D-AF38-4251-BCC0-3AF43EC8D0E5_image_3_1752575710780.jpg,-35.2788496,149.1287872,4.80,active,2026-01-07T23:21:31.106Z,2026-01-08T23:33:19.191Z
1061,Hopscotch Bar,Braddon,,,,,https://eatclub.com.au/venue/hopscotch-bar,,,,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]",{},https://eccdn.com.au/images/D5EDE729-4CD9-41E5-9B2E-8AAA48B80054/D5EDE729-4CD9-41E5-9B2E-8AAA48B80054_image_1_1724852032248.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/D5EDE729-4CD9-41E5-9B2E-8AAA48B80054/D5EDE729-4CD9-41E5-9B2E-8AAA48B80054_image_0_1724852032248.jpg; https://eccdn.com.au/images/D5EDE729-4CD9-41E5-9B2E-8AAA48B80054/D5EDE729-4CD9-41E5-9B2E-8AAA48B80054_image_4_1724852050214.jpg; https://eccdn.com.au/images/D5EDE729-4CD9-41E5-9B2E-8AAA48B80054/D5EDE729-4CD9-41E5-9B2E-8AAA48B80054_image_3_1724852032248.jpg; https://eccdn.com.au/images/D5EDE729-4CD9-41E5-9B2E-8AAA48B80054/D5EDE729-4CD9-41E5-9B2E-8AAA48B80054_image_2_1724852032248.jpg,,,,active,2026-01-07T23:21:52.502Z,2026-01-08T23:33:19.996Z
890,Briscola Italian,Canberra,"60 Alinga St, Canberra ACT 2601, Australia",Italian,(02) 6248 5444,https://briscolaitalian.com.au/,https://eatclub.com.au/venue/briscola-italian,,$$,Restaurant,{},[],"[{""title"":""Today25% Offfri25% Offsat25% Offsun25% Offmon25% Offtue25% Offwed25% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today25% Offfri25% Offsat25% Offsun25% Offmon25% Offtue25% Offwed25% Off""}]","{""friday"":""12:00 – 2:00 PM, 5:30 – 9:00 PM"",""monday"":""5:30 – 8:30 PM"",""sunday"":""12:00 – 2:00 PM, 5:30 – 8:30 PM"",""tuesday"":""12:00 – 2:00 PM, 5:30 – 8:30 PM"",""saturday"":""12:00 – 2:00 PM, 5:30 – 9:00 PM"",""thursday"":""12:00 – 2:00 PM, 5:30 – 8:30 PM"",""wednesday"":""12:00 – 2:00 PM, 5:30 – 8:30 PM""}",https://eccdn.com.au/images/F195550B-DBFB-4833-88DD-F7D22E1067F7/F195550B-DBFB-4833-88DD-F7D22E1067F7_image_0_1737076842296.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/F195550B-DBFB-4833-88DD-F7D22E1067F7/F195550B-DBFB-4833-88DD-F7D22E1067F7_image_4_1737076857246.jpg; https://eccdn.com.au/images/F195550B-DBFB-4833-88DD-F7D22E1067F7/F195550B-DBFB-4833-88DD-F7D22E1067F7_image_1_1737076842296.jpg; https://eccdn.com.au/images/F195550B-DBFB-4833-88DD-F7D22E1067F7/F195550B-DBFB-4833-88DD-F7D22E1067F7_image_3_1737076842296.jpg; https://eccdn.com.au/images/F195550B-DBFB-4833-88DD-F7D22E1067F7/F195550B-DBFB-4833-88DD-F7D22E1067F7_image_2_1737076842296.jpg,-35.2784831,149.1283023,4.30,active,2026-01-07T23:21:41.894Z,2026-01-08T23:33:19.919Z
1064,Kivotos Wine Bar,Braddon,,,,,https://eatclub.com.au/venue/kivotos-wine-bar,,,,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]",{},https://eccdn.com.au/images/A717DEC3-937C-48AB-851C-D8B1AE77FD4E/A717DEC3-937C-48AB-851C-D8B1AE77FD4E_image_0_1724942157425.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/A717DEC3-937C-48AB-851C-D8B1AE77FD4E/A717DEC3-937C-48AB-851C-D8B1AE77FD4E_image_4_1724942181374.jpg; https://eccdn.com.au/images/A717DEC3-937C-48AB-851C-D8B1AE77FD4E/A717DEC3-937C-48AB-851C-D8B1AE77FD4E_image_1_1724942157425.jpg; https://eccdn.com.au/images/A717DEC3-937C-48AB-851C-D8B1AE77FD4E/A717DEC3-937C-48AB-851C-D8B1AE77FD4E_image_2_1724942157425.jpg; https://eccdn.com.au/images/A717DEC3-937C-48AB-851C-D8B1AE77FD4E/A717DEC3-937C-48AB-851C-D8B1AE77FD4E_image_3_1724942157425.jpg,,,,active,2026-01-07T23:21:52.695Z,2026-01-08T23:33:20.260Z
1054,Wine Room,Braddon,,,,,https://eatclub.com.au/venue/wine-room,,,,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]",{},https://eccdn.com.au/images/2C664526-22D7-48F1-BD84-7935C62876C2/2C664526-22D7-48F1-BD84-7935C62876C2_image_4_1761899634345.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/2C664526-22D7-48F1-BD84-7935C62876C2/2C664526-22D7-48F1-BD84-7935C62876C2_image_0_1761899588547.jpg; https://eccdn.com.au/images/2C664526-22D7-48F1-BD84-7935C62876C2/2C664526-22D7-48F1-BD84-7935C62876C2_image_4_1761899882722.jpg; https://eccdn.com.au/images/2C664526-22D7-48F1-BD84-7935C62876C2/2C664526-22D7-48F1-BD84-7935C62876C2_image_4_1761900049517.jpg; https://eccdn.com.au/images/2C664526-22D7-48F1-BD84-7935C62876C2/2C664526-22D7-48F1-BD84-7935C62876C2_image_4_1761899814432.jpg,,,,active,2026-01-07T23:21:52.078Z,2026-01-08T23:33:20.516Z
1078,Kagawa Japanese Restaurant,Dickson,,,,,https://eatclub.com.au/venue/kagawa-japanese-restaurant,,,,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]",{},https://eccdn.com.au/images/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0_image_0_1724763463856.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0_image_4_1724763480356.jpg; https://eccdn.com.au/images/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0_image_1_1724763463856.jpg; https://eccdn.com.au/images/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0_image_3_1724763463856.jpg; https://eccdn.com.au/images/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0_image_2_1724763463856.jpg,,,,active,2026-01-07T23:21:53.538Z,2026-01-08T23:33:20.726Z
1202,The Druk Family Restaurant,Mawson,"Swinger Hill, Shop 15/84 Ainsworth St, Mawson ACT 2607, Australia",,(02) 6284 2970,,https://eatclub.com.au/venue/the-druk-family-restaurant,,,Restaurant,{},[],"[{""title"":""Today30% Offfri30% Offsat30% Offsun30% Offmon30% Offtue30% Offwed30% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today30% Offfri30% Offsat30% Offsun30% Offmon30% Offtue30% Offwed30% Off""}]","{""friday"":""4:00 – 9:00 PM"",""monday"":""4:00 – 9:00 PM"",""sunday"":""12:00 – 9:00 PM"",""tuesday"":""4:00 – 9:00 PM"",""saturday"":""12:00 – 9:00 PM"",""thursday"":""4:00 – 9:00 PM"",""wednesday"":""4:00 – 9:00 PM""}",https://eccdn.com.au/images/DB67DACF-7F57-40DC-9108-0167A9609856/DB67DACF-7F57-40DC-9108-0167A9609856_image_3_1764172800671.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/DB67DACF-7F57-40DC-9108-0167A9609856/DB67DACF-7F57-40DC-9108-0167A9609856_image_4_1764172822570.jpg; https://eccdn.com.au/images/DB67DACF-7F57-40DC-9108-0167A9609856/DB67DACF-7F57-40DC-9108-0167A9609856_image_4_1764196538615.jpg; https://eccdn.com.au/images/DB67DACF-7F57-40DC-9108-0167A9609856/DB67DACF-7F57-40DC-9108-0167A9609856_image_1_1764172800671.jpg; https://eccdn.com.au/images/DB67DACF-7F57-40DC-9108-0167A9609856/DB67DACF-7F57-40DC-9108-0167A9609856_image_2_1764172800671.jpg,-35.3552710,149.0983445,4.80,active,2026-01-07T23:22:01.453Z,2026-01-08T23:33:21.350Z
1198,The Glasshouse Cafe,Canberra,"10 Binara St, Canberra ACT 2601, Australia",Cafe,(02) 6162 1155,https://www.glasshousecafe.com.au/,https://eatclub.com.au/venue/the-glasshouse-cafe,,$$,Cafe,{},[],"[{""title"":""Today30% Offfri30% Offsat30% OffsunClosedmon30% Offtue30% Offwed30% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today30% Offfri30% Offsat30% OffsunClosedmon30% Offtue30% Offwed30% Off""}]","{""friday"":""7:00 AM – 4:00 PM"",""monday"":""7:00 AM – 4:00 PM"",""sunday"":""CLOSED"",""tuesday"":""7:00 AM – 4:00 PM"",""saturday"":""8:00 AM – 1:00 PM"",""thursday"":""7:00 AM – 4:00 PM"",""wednesday"":""7:00 AM – 4:00 PM""}",https://lirp.cdn-website.com/baca654c/dms3rep/multi/opt/bg_images_outside-1+%281%29-1920w.jpg; https://eccdn.com.au/images/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A_image_1_1763082732034.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A_image_0_1763082599353.jpg; https://eccdn.com.au/images/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A_image_4_1763082732034.jpg; https://eccdn.com.au/images/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A_image_2_1763082732034.jpg; https://eccdn.com.au/images/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A_image_3_1763082732034.jpg,-35.2819228,149.1339465,4.10,active,2026-01-07T23:22:01.205Z,2026-01-08T23:33:21.262Z
1197,White Rabbit Cocktail Room,Canberra,"65 Northbourne Ave, Canberra ACT 2601, Australia",,,http://www.whiterabbitroom.com.au/,https://eatclub.com.au/venue/white-rabbit-cocktail-room,,$$$,Bar,{},[],"[{""title"":""Today20% Offfri20% OffsatNonesunNonemonClosedtueClosedwed20% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today20% Offfri20% OffsatNonesunNonemonClosedtueClosedwed20% Off""}]","{""friday"":""4:00 PM – 1:00 AM"",""monday"":""CLOSED"",""sunday"":""2:00 – 5:00 PM"",""tuesday"":""CLOSED"",""saturday"":""11:30 AM – 2:30 PM, 3:00 PM – 1:00 AM"",""thursday"":""4:00 – 11:00 PM"",""wednesday"":""4:00 – 11:00 PM""}",https://www.whiterabbitroom.com.au/wp-content/uploads/2017/11/download-drink-1.jpg; https://eccdn.com.au/images/C09C1BF7-03CB-48B9-A915-650D37149F33/C09C1BF7-03CB-48B9-A915-650D37149F33_image_3_1764283728899.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/C09C1BF7-03CB-48B9-A915-650D37149F33/C09C1BF7-03CB-48B9-A915-650D37149F33_image_2_1764260491544.jpg; https://eccdn.com.au/images/C09C1BF7-03CB-48B9-A915-650D37149F33/C09C1BF7-03CB-48B9-A915-650D37149F33_image_1_1764283676851.jpg; https://eccdn.com.au/images/C09C1BF7-03CB-48B9-A915-650D37149F33/C09C1BF7-03CB-48B9-A915-650D37149F33_image_4_1764283744849.jpg; https://eccdn.com.au/images/C09C1BF7-03CB-48B9-A915-650D37149F33/C09C1BF7-03CB-48B9-A915-650D37149F33_image_2_1764283697100.jpg,-35.2777943,149.1288518,4.50,active,2026-01-07T23:22:01.147Z,2026-01-08T23:33:21.167Z
1204,Dumpling King Canberra City,Canberra,"Grand United Building, 2/5 Garema Pl, Canberra ACT 2601, Australia",Asian,(02) 6230 5038,http://dumplingking.com.au/,https://eatclub.com.au/venue/dumpling-king-canberra-city,,$$,Restaurant,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]","{""friday"":""11:00 AM – 9:30 PM"",""monday"":""11:00 AM – 9:30 PM"",""sunday"":""11:00 AM – 9:00 PM"",""tuesday"":""11:00 AM – 9:30 PM"",""saturday"":""11:00 AM – 9:30 PM"",""thursday"":""11:00 AM – 9:30 PM"",""wednesday"":""11:00 AM – 9:30 PM""}",https://images.cdn-files-a.com/uploads/3704655/800_5ee093b724b93.jpg; https://eccdn.com.au/images/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB_image_3_1747886614149.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB_image_4_1747886623989.jpg; https://eccdn.com.au/images/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB_image_0_1747886614149.jpg; https://eccdn.com.au/images/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB_image_1_1747886614149.jpg; https://eccdn.com.au/images/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB_image_2_1747886614149.jpg,-35.2783966,149.1315300,3.80,active,2026-01-07T23:22:01.577Z,2026-01-08T23:33:21.431Z
