ID,Name,Suburb,Address,Cuisine,Phone,Website,EatClub URL,EatClub Slug,Happy Hour,Weekly Specials,Deals,First Table URL,Price Range,Image URLs,Opening Hours,Latitude,Longitude,Created At,Updated At
1231,Chomolungma Nepalese Cuisine,Griffith,"38 Palmerston Ln, Griffith ACT 2603, Australia",Asian,(02) 6188 6800,,https://eatclub.com.au/venue/chomolungma-nepalese-cuisine,,,,[object Object],,$$,https://eccdn.com.au/images/748A6262-29FC-4006-86A2-CB16A2B595C2/748A6262-29FC-4006-86A2-CB16A2B595C2_image_4_1760306233016.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/748A6262-29FC-4006-86A2-CB16A2B595C2/748A6262-29FC-4006-86A2-CB16A2B595C2_image_4_1760100922119.jpg; https://eccdn.com.au/images/748A6262-29FC-4006-86A2-CB16A2B595C2/748A6262-29FC-4006-86A2-CB16A2B595C2_image_4_1760306291115.jpg; https://eccdn.com.au/images/748A6262-29FC-4006-86A2-CB16A2B595C2/748A6262-29FC-4006-86A2-CB16A2B595C2_image_0_1760100909389.jpg; https://eccdn.com.au/images/748A6262-29FC-4006-86A2-CB16A2B595C2/748A6262-29FC-4006-86A2-CB16A2B595C2_image_3_1760100909389.jpg,"{""friday"":""11:00 AM – 2:30 PM, 5:00 – 9:30 PM"",""monday"":""CLOSED"",""sunday"":""5:00 – 9:30 PM"",""tuesday"":""11:00 AM – 2:30 PM, 5:00 – 9:30 PM"",""saturday"":""5:00 – 9:30 PM"",""thursday"":""11:00 AM – 2:30 PM, 5:00 – 9:30 PM"",""wednesday"":""11:00 AM – 2:30 PM, 5:00 – 9:30 PM""}",-35.3201007,149.1322768,2026-01-07T23:22:03.302Z,2026-01-08T00:18:40.936Z
1233,OOSHMAN Gungahlin,Gungahlin,"Shop 3/46 Hibberson St, Gungahlin ACT 2912, Australia",,(02) 6112 8024,,https://eatclub.com.au/venue/ooshman-gungahlin,,,,[object Object]; [object Object],,$,https://ooshman.au/wp-content/uploads/2025/07/open-banner-image1.png; https://eccdn.com.au/images/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F_image_3_1761733450045.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F_image_4_1761733476058.jpg; https://eccdn.com.au/images/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F_image_1_1761733450045.jpg; https://eccdn.com.au/images/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F_image_2_1761733450045.jpg; https://eccdn.com.au/images/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F_image_0_1761733450045.jpg,"{""friday"":""10:00 AM – 11:30 PM"",""monday"":""10:00 AM – 10:30 PM"",""sunday"":""10:00 AM – 10:30 PM"",""tuesday"":""10:00 AM – 10:30 PM"",""saturday"":""10:00 AM – 11:30 PM"",""thursday"":""10:00 AM – 10:30 PM"",""wednesday"":""10:00 AM – 10:30 PM""}",-35.1854805,149.1351463,2026-01-07T23:22:03.431Z,2026-01-08T00:18:43.930Z
1235,Bittersweet,Kingston,"Cusack Centre, 27 Eyre St, Kingston ACT 2604, Australia",,(02) 6101 1527,,https://eatclub.com.au/venue/bittersweet,,,,[object Object],,$$,http://static1.squarespace.com/static/6080c74c88dd590fd4f3de2b/t/6142e9d0250051577d7e3455/1632106792573/Asset+3%403x-8.png?format=1500w; https://eccdn.com.au/images/5C2ED178-54E5-4EA8-83BF-468A8D8D3BD5/5C2ED178-54E5-4EA8-83BF-468A8D8D3BD5_image_1_1761263157683.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/5C2ED178-54E5-4EA8-83BF-468A8D8D3BD5/5C2ED178-54E5-4EA8-83BF-468A8D8D3BD5_image_4_1761199369500.jpg; https://eccdn.com.au/images/5C2ED178-54E5-4EA8-83BF-468A8D8D3BD5/5C2ED178-54E5-4EA8-83BF-468A8D8D3BD5_image_3_1761263157683.jpg; https://eccdn.com.au/images/5C2ED178-54E5-4EA8-83BF-468A8D8D3BD5/5C2ED178-54E5-4EA8-83BF-468A8D8D3BD5_image_4_1761263157683.jpg; https://eccdn.com.au/images/5C2ED178-54E5-4EA8-83BF-468A8D8D3BD5/5C2ED178-54E5-4EA8-83BF-468A8D8D3BD5_image_2_1761263157683.jpg,"{""friday"":""7:00 AM – 3:00 PM"",""monday"":""7:00 AM – 3:00 PM"",""sunday"":""7:00 AM – 3:00 PM"",""tuesday"":""7:00 AM – 3:00 PM"",""saturday"":""7:00 AM – 3:00 PM"",""thursday"":""7:00 AM – 3:00 PM"",""wednesday"":""7:00 AM – 3:00 PM""}",-35.3161024,149.1418723,2026-01-07T23:22:03.579Z,2026-01-08T00:18:47.169Z
1242,Tokyo Canteen,Kingston,"Shop 4/34 Eyre St, Kingston ACT 2604, Australia",,(02) 6169 6770,,https://eatclub.com.au/venue/tokyo-canteen,,,,,,$$,https://assets.foodhub.com/images/thumbnails/bbq_japanese_rice_001_1280.jpg; https://eccdn.com.au/images/A4169BAD-24C6-459C-A012-5318D273C48B/A4169BAD-24C6-459C-A012-5318D273C48B_image_4_1727187406296.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/A4169BAD-24C6-459C-A012-5318D273C48B/A4169BAD-24C6-459C-A012-5318D273C48B_image_4_1729814779251.jpg; https://eccdn.com.au/images/A4169BAD-24C6-459C-A012-5318D273C48B/A4169BAD-24C6-459C-A012-5318D273C48B_image_3_1727187381962.jpg; https://eccdn.com.au/images/A4169BAD-24C6-459C-A012-5318D273C48B/A4169BAD-24C6-459C-A012-5318D273C48B_image_1_1727187381962.jpg; https://eccdn.com.au/images/A4169BAD-24C6-459C-A012-5318D273C48B/A4169BAD-24C6-459C-A012-5318D273C48B_image_0_1727187381962.jpg,"{""friday"":""11:00 AM – 8:30 PM"",""monday"":""CLOSED"",""sunday"":""10:30 AM – 3:00 PM"",""tuesday"":""11:00 AM – 8:30 PM"",""saturday"":""10:30 AM – 8:30 PM"",""thursday"":""11:00 AM – 8:30 PM"",""wednesday"":""11:00 AM – 8:30 PM""}",-35.3162307,149.1426404,2026-01-07T23:22:03.988Z,2026-01-08T00:18:51.862Z
1249,Wild Panda,Canberra,"40 Marcus Clarke St, Canberra ACT 2601, Australia",,0491 177 878,,https://eatclub.com.au/venue/wild-panda,,,,[object Object],,$,https://wildpanda.com.au/wp-content/uploads/2022/04/PNG-08.png; https://eccdn.com.au/images/7D09415B-9461-4305-9FFA-D5E9A395EE5A/7D09415B-9461-4305-9FFA-D5E9A395EE5A_image_4_1737075013813.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/7D09415B-9461-4305-9FFA-D5E9A395EE5A/7D09415B-9461-4305-9FFA-D5E9A395EE5A_image_1_1737075013813.jpg; https://eccdn.com.au/images/7D09415B-9461-4305-9FFA-D5E9A395EE5A/7D09415B-9461-4305-9FFA-D5E9A395EE5A_image_4_1737075030880.jpg; https://eccdn.com.au/images/7D09415B-9461-4305-9FFA-D5E9A395EE5A/7D09415B-9461-4305-9FFA-D5E9A395EE5A_image_2_1737075013813.jpg; https://eccdn.com.au/images/7D09415B-9461-4305-9FFA-D5E9A395EE5A/7D09415B-9461-4305-9FFA-D5E9A395EE5A_image_3_1737075013813.jpg,"{""friday"":""11:00 AM – 3:00 PM, 4:00 – 9:00 PM"",""monday"":""11:00 AM – 3:00 PM, 4:00 – 9:00 PM"",""sunday"":""11:00 AM – 9:00 PM"",""tuesday"":""11:00 AM – 3:00 PM, 4:00 – 9:00 PM"",""saturday"":""11:00 AM – 9:00 PM"",""thursday"":""11:00 AM – 3:00 PM, 4:00 – 9:00 PM"",""wednesday"":""11:00 AM – 3:00 PM, 4:00 – 9:00 PM""}",-35.2785812,149.1268046,2026-01-07T23:22:04.430Z,2026-01-08T00:18:53.289Z
1292,BAD BUNNY EATERY,Canberra,"21 Genge St, Canberra ACT 2601, Australia",,0433 666 693,,https://eatclub.com.au/venue/bad-bunny-eatery,,,,[object Object],,,https://badbunnyeatery.com/icon_apple.png; https://eccdn.com.au/images/FBD2CE3A-CF82-442E-90A4-D7C132EA548F/FBD2CE3A-CF82-442E-90A4-D7C132EA548F_image_4_1763517557627.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/FBD2CE3A-CF82-442E-90A4-D7C132EA548F/FBD2CE3A-CF82-442E-90A4-D7C132EA548F_image_1_1763517378542.jpg; https://eccdn.com.au/images/FBD2CE3A-CF82-442E-90A4-D7C132EA548F/FBD2CE3A-CF82-442E-90A4-D7C132EA548F_image_2_1763517408376.jpg; https://eccdn.com.au/images/FBD2CE3A-CF82-442E-90A4-D7C132EA548F/FBD2CE3A-CF82-442E-90A4-D7C132EA548F_image_3_1763517426342.jpg; https://eccdn.com.au/images/FBD2CE3A-CF82-442E-90A4-D7C132EA548F/FBD2CE3A-CF82-442E-90A4-D7C132EA548F_image_4_1763517441624.jpg,"{""friday"":""7:00 AM – 2:30 PM"",""monday"":""7:00 AM – 2:30 PM"",""sunday"":""8:30 AM – 3:00 PM"",""tuesday"":""7:00 AM – 2:30 PM"",""saturday"":""8:30 AM – 3:00 PM"",""thursday"":""7:00 AM – 2:30 PM"",""wednesday"":""7:00 AM – 2:30 PM""}",-35.2767202,149.1320621,2026-01-07T23:22:07.347Z,2026-01-08T00:18:58.760Z
1332,La Macina Resto Bar,Wanniassa,"33 Gartside St, Wanniassa ACT 2903, Australia",,(02) 6189 3699,,https://eatclub.com.au/venue/la-macina-resto-bar,,,,[object Object],,,http://static1.squarespace.com/static/665feefa3b8b132b132270de/t/684a378e039f375a8d7765ba/1749694350087/new+logo+transparent.png?format=1500w; https://eccdn.com.au/images/FB88C4F8-1565-41ED-9968-4214A92FFBEE/FB88C4F8-1565-41ED-9968-4214A92FFBEE_image_3_1762875370378.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/FB88C4F8-1565-41ED-9968-4214A92FFBEE/FB88C4F8-1565-41ED-9968-4214A92FFBEE_image_4_1762875449333.jpg; https://eccdn.com.au/images/FB88C4F8-1565-41ED-9968-4214A92FFBEE/FB88C4F8-1565-41ED-9968-4214A92FFBEE_image_2_1762875370378.jpg; https://eccdn.com.au/images/FB88C4F8-1565-41ED-9968-4214A92FFBEE/FB88C4F8-1565-41ED-9968-4214A92FFBEE_image_0_1762875370378.jpg; https://eccdn.com.au/images/FB88C4F8-1565-41ED-9968-4214A92FFBEE/FB88C4F8-1565-41ED-9968-4214A92FFBEE_image_1_1762875370378.jpg,"{""friday"":""11:30 AM – 9:00 PM"",""monday"":""11:30 AM – 9:00 PM"",""sunday"":""11:30 AM – 9:00 PM"",""tuesday"":""11:30 AM – 9:00 PM"",""saturday"":""11:30 AM – 9:00 PM"",""thursday"":""11:30 AM – 9:00 PM"",""wednesday"":""11:30 AM – 9:00 PM""}",-35.4053781,149.1000950,2026-01-07T23:22:09.762Z,2026-01-08T00:19:04.458Z
1337,Indian Dining Club,Belconnen,"1/102 Emu Bank, Belconnen ACT 2617, Australia","Indian, Asian",0489 300 000,,https://eatclub.com.au/venue/indian-dining-club,,,,[object Object],,$$,https://eccdn.com.au/images/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C_image_3_1761122134044.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C_image_4_1761145159791.jpg; https://eccdn.com.au/images/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C_image_2_1761122134044.jpg; https://eccdn.com.au/images/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C_image_0_1761122134044.jpg; https://eccdn.com.au/images/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C_image_4_1761122167025.jpg,"{""friday"":""5:00 – 10:30 PM"",""monday"":""5:00 – 10:00 PM"",""sunday"":""12:00 – 3:00 PM, 5:00 – 10:00 PM"",""tuesday"":""5:00 – 10:00 PM"",""saturday"":""12:00 – 3:00 PM, 5:00 – 10:30 PM"",""thursday"":""5:00 – 10:00 PM"",""wednesday"":""5:00 – 10:00 PM""}",-35.2367974,149.0711837,2026-01-07T23:22:10.108Z,2026-01-08T00:19:06.083Z
1338,Grease Monkey Woden,Phillip,"3 Bradley St, Phillip ACT 2606, Australia",American,(02) 6103 3940,,https://eatclub.com.au/venue/grease-monkey-woden,,[object Object],[object Object]; [object Object]; [object Object]; [object Object],[object Object]; [object Object],,,https://eccdn.com.au/images/6AB35570-9517-49EE-823F-0BB552BE1102/6AB35570-9517-49EE-823F-0BB552BE1102_image_0_1761821411356.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/6AB35570-9517-49EE-823F-0BB552BE1102/6AB35570-9517-49EE-823F-0BB552BE1102_image_4_1761843837890.jpg; https://eccdn.com.au/images/6AB35570-9517-49EE-823F-0BB552BE1102/6AB35570-9517-49EE-823F-0BB552BE1102_image_1_1761821411356.jpg; https://eccdn.com.au/images/6AB35570-9517-49EE-823F-0BB552BE1102/6AB35570-9517-49EE-823F-0BB552BE1102_image_3_1761821438046.jpg; https://eccdn.com.au/images/6AB35570-9517-49EE-823F-0BB552BE1102/6AB35570-9517-49EE-823F-0BB552BE1102_image_2_1761821438046.jpg,"{""friday"":""11:00 AM – 9:30 PM"",""monday"":""11:00 AM – 9:30 PM"",""sunday"":""11:00 AM – 9:30 PM"",""tuesday"":""11:00 AM – 9:30 PM"",""saturday"":""11:00 AM – 9:30 PM"",""thursday"":""11:00 AM – 9:30 PM"",""wednesday"":""11:00 AM – 9:30 PM""}",-35.3468433,149.0875247,2026-01-07T23:22:10.162Z,2026-01-08T00:58:00.988Z
1346,Dawat-e-Punjab Indian Restaurant,Holt,"123/68 Hardwick Cres, Holt ACT 2615, Australia","Indian, Asian",(02) 6278 4505,,https://eatclub.com.au/venue/dawat-e-punjab-indian-restaurant,,,,[object Object],,,https://assets.foodhub.com/images/thumbnails/curry_indian_tandoori_007_1280.jpg; https://eccdn.com.au/images/524AA377-8E96-4C82-AAEF-C592BF57604D/524AA377-8E96-4C82-AAEF-C592BF57604D_image_0_1761818311467.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/524AA377-8E96-4C82-AAEF-C592BF57604D/524AA377-8E96-4C82-AAEF-C592BF57604D_image_4_1761818399890.jpg; https://eccdn.com.au/images/524AA377-8E96-4C82-AAEF-C592BF57604D/524AA377-8E96-4C82-AAEF-C592BF57604D_image_3_1761818590227.jpg; https://eccdn.com.au/images/524AA377-8E96-4C82-AAEF-C592BF57604D/524AA377-8E96-4C82-AAEF-C592BF57604D_image_4_1761818607266.jpg; https://eccdn.com.au/images/524AA377-8E96-4C82-AAEF-C592BF57604D/524AA377-8E96-4C82-AAEF-C592BF57604D_image_2_1761818335769.jpg,"{""friday"":""5:00 – 9:00 PM"",""monday"":""5:00 – 9:00 PM"",""sunday"":""5:00 – 9:00 PM"",""tuesday"":""5:00 – 9:00 PM"",""saturday"":""5:00 – 9:00 PM"",""thursday"":""5:00 – 9:00 PM"",""wednesday"":""5:00 – 9:00 PM""}",-35.2203995,149.0192026,2026-01-07T23:22:10.685Z,2026-01-08T00:19:11.889Z
1380,Chong Co Thai Belconnen,Belconnen,"Westfield Belconnen Shop, 327A Lathlain St, Belconnen ACT 2617, Australia",Asian,0426 624 644,,https://eatclub.com.au/venue/chong-co-thai-belconnen,,,,[object Object]; [object Object],,$$,https://eccdn.com.au/images/73B817B5-E004-4EC1-B74F-3D424CEA887F/73B817B5-E004-4EC1-B74F-3D424CEA887F_image_0_1761518817378.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/73B817B5-E004-4EC1-B74F-3D424CEA887F/73B817B5-E004-4EC1-B74F-3D424CEA887F_image_4_1761518886629.jpg; https://eccdn.com.au/images/73B817B5-E004-4EC1-B74F-3D424CEA887F/73B817B5-E004-4EC1-B74F-3D424CEA887F_image_1_1761518817378.jpg; https://eccdn.com.au/images/73B817B5-E004-4EC1-B74F-3D424CEA887F/73B817B5-E004-4EC1-B74F-3D424CEA887F_image_2_1761518817378.jpg; https://eccdn.com.au/images/73B817B5-E004-4EC1-B74F-3D424CEA887F/73B817B5-E004-4EC1-B74F-3D424CEA887F_image_3_1761518817378.jpg,"{""friday"":""11:30 AM – 3:00 PM, 5:00 – 10:00 PM"",""monday"":""11:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""sunday"":""11:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""tuesday"":""11:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""saturday"":""11:30 AM – 3:00 PM, 5:00 – 10:00 PM"",""thursday"":""11:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""wednesday"":""11:30 AM – 3:00 PM, 5:00 – 9:00 PM""}",-35.2376359,149.0632185,2026-01-07T23:22:12.932Z,2026-01-08T00:19:13.475Z
80,Spice Route,Torrens,"SHOP 3A/12-14 Torrens Pl, Torrens ACT 2607, Australia",,(02) 6210 8749,,https://eatclub.com.au/venue/spice-route,,,,[object Object],,,https://eccdn.com.au/images/E172A26A-B9C2-4DEC-A619-EA8287D8ADB3/E172A26A-B9C2-4DEC-A619-EA8287D8ADB3_image_0_1764272405876.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/E172A26A-B9C2-4DEC-A619-EA8287D8ADB3/E172A26A-B9C2-4DEC-A619-EA8287D8ADB3_image_4_1764272421902.jpg; https://eccdn.com.au/images/E172A26A-B9C2-4DEC-A619-EA8287D8ADB3/E172A26A-B9C2-4DEC-A619-EA8287D8ADB3_image_1_1764272405876.jpg; https://eccdn.com.au/images/E172A26A-B9C2-4DEC-A619-EA8287D8ADB3/E172A26A-B9C2-4DEC-A619-EA8287D8ADB3_image_2_1764272405876.jpg; https://eccdn.com.au/images/E172A26A-B9C2-4DEC-A619-EA8287D8ADB3/E172A26A-B9C2-4DEC-A619-EA8287D8ADB3_image_3_1764272405876.jpg,"{""friday"":""5:00 – 9:30 PM"",""monday"":""CLOSED"",""sunday"":""5:00 – 9:00 PM"",""tuesday"":""5:00 – 9:00 PM"",""saturday"":""5:00 – 9:30 PM"",""thursday"":""5:00 – 9:00 PM"",""wednesday"":""5:00 – 9:00 PM""}",-35.3729262,149.0870982,2026-01-07T23:20:53.143Z,2026-01-08T00:19:18.370Z
207,Midnight Bar,Braddon,"Midnight Hotel, Ground Floor/1 Elouera St, Braddon ACT 2612, Australia",,(02) 6220 0402,,https://eatclub.com.au/venue/midnight-bar,,[object Object],,[object Object],,,https://eccdn.com.au/images/8F2DB50D-11A3-4848-A728-9B5ABBAD8A81/8F2DB50D-11A3-4848-A728-9B5ABBAD8A81_image_2_1724944519302.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/8F2DB50D-11A3-4848-A728-9B5ABBAD8A81/8F2DB50D-11A3-4848-A728-9B5ABBAD8A81_image_3_1724944519302.jpg; https://eccdn.com.au/images/8F2DB50D-11A3-4848-A728-9B5ABBAD8A81/8F2DB50D-11A3-4848-A728-9B5ABBAD8A81_image_0_1724944519302.jpg; https://eccdn.com.au/images/8F2DB50D-11A3-4848-A728-9B5ABBAD8A81/8F2DB50D-11A3-4848-A728-9B5ABBAD8A81_image_4_1724944552481.jpg; https://eccdn.com.au/images/8F2DB50D-11A3-4848-A728-9B5ABBAD8A81/8F2DB50D-11A3-4848-A728-9B5ABBAD8A81_image_1_1724944519302.jpg,"{""friday"":""3:00 – 10:00 PM"",""monday"":""3:00 – 10:00 PM"",""sunday"":""3:00 – 10:00 PM"",""tuesday"":""3:00 – 10:00 PM"",""saturday"":""3:00 – 10:00 PM"",""thursday"":""3:00 – 10:00 PM"",""wednesday"":""3:00 – 10:00 PM""}",-35.2727818,149.1306689,2026-01-07T23:21:00.797Z,2026-01-08T00:19:19.939Z
338,Le Monsoon,Phillip,"G02/45 Furzer St, Phillip ACT 2606, Australia",,0461 338 414,,https://eatclub.com.au/venue/le-monsoon,,,,[object Object],,,https://eccdn.com.au/images/71344B6A-7E79-45C8-AF37-662E85B24BBF/71344B6A-7E79-45C8-AF37-662E85B24BBF_image_0_1763458348172.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/71344B6A-7E79-45C8-AF37-662E85B24BBF/71344B6A-7E79-45C8-AF37-662E85B24BBF_image_1_1763458457212.jpg; https://eccdn.com.au/images/71344B6A-7E79-45C8-AF37-662E85B24BBF/71344B6A-7E79-45C8-AF37-662E85B24BBF_image_2_1763458922020.jpg; https://eccdn.com.au/images/71344B6A-7E79-45C8-AF37-662E85B24BBF/71344B6A-7E79-45C8-AF37-662E85B24BBF_image_4_1763459090838.jpg; https://eccdn.com.au/images/71344B6A-7E79-45C8-AF37-662E85B24BBF/71344B6A-7E79-45C8-AF37-662E85B24BBF_image_4_1763459057661.jpg,"{""friday"":""12:00 – 2:00 PM, 5:30 – 8:45 PM"",""monday"":""CLOSED"",""sunday"":""12:00 – 2:00 PM, 5:30 – 8:45 PM"",""tuesday"":""12:00 – 2:00 PM, 5:30 – 8:45 PM"",""saturday"":""12:00 – 2:00 PM, 5:30 – 8:45 PM"",""thursday"":""12:00 – 2:00 PM, 5:30 – 8:45 PM"",""wednesday"":""12:00 – 2:00 PM, 5:30 – 8:45 PM""}",-35.3438271,149.0847114,2026-01-07T23:21:08.613Z,2026-01-08T00:19:21.455Z
850,BZ Burger Belconnen,Belconnen,"Unit C04/6 Grazier La, Belconnen ACT 2617, Australia",American,0417 783 292,,https://eatclub.com.au/venue/bz-burger-belconnen,,,[object Object],[object Object]; [object Object],,,https://eccdn.com.au/images/1E1DACF8-E5F9-4079-91B3-C67400976502/1E1DACF8-E5F9-4079-91B3-C67400976502_image_3_1761273081409.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/1E1DACF8-E5F9-4079-91B3-C67400976502/1E1DACF8-E5F9-4079-91B3-C67400976502_image_3_1761273028264.jpg; https://eccdn.com.au/images/1E1DACF8-E5F9-4079-91B3-C67400976502/1E1DACF8-E5F9-4079-91B3-C67400976502_image_4_1761273110283.jpg; https://eccdn.com.au/images/1E1DACF8-E5F9-4079-91B3-C67400976502/1E1DACF8-E5F9-4079-91B3-C67400976502_image_4_1761273164555.jpg; https://eccdn.com.au/images/1E1DACF8-E5F9-4079-91B3-C67400976502/1E1DACF8-E5F9-4079-91B3-C67400976502_image_1_1761272999496.jpg,"{""friday"":""9:30 AM – 9:00 PM"",""monday"":""9:30 AM – 8:30 PM"",""sunday"":""10:00 AM – 9:00 PM"",""tuesday"":""9:30 AM – 8:30 PM"",""saturday"":""10:00 AM – 9:00 PM"",""thursday"":""9:30 AM – 8:30 PM"",""wednesday"":""9:30 AM – 8:30 PM""}",-35.2401092,149.0722978,2026-01-07T23:21:39.494Z,2026-01-08T00:19:27.296Z
945,Lion City Singaporean Restaurant,Franklin,"shop 87/275 Flemington Rd, Franklin ACT 2913, Australia",Asian,(02) 6156 1273,,https://eatclub.com.au/venue/lion-city-singaporean-restaurant,,,,[object Object],,$,https://eccdn.com.au/images/C54966A9-6E25-4304-9CB7-FEC0F7F5E941/C54966A9-6E25-4304-9CB7-FEC0F7F5E941_image_1_1763507278695.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/C54966A9-6E25-4304-9CB7-FEC0F7F5E941/C54966A9-6E25-4304-9CB7-FEC0F7F5E941_image_4_1763457730197.jpg; https://eccdn.com.au/images/C54966A9-6E25-4304-9CB7-FEC0F7F5E941/C54966A9-6E25-4304-9CB7-FEC0F7F5E941_image_2_1763507278695.jpg; https://eccdn.com.au/images/C54966A9-6E25-4304-9CB7-FEC0F7F5E941/C54966A9-6E25-4304-9CB7-FEC0F7F5E941_image_3_1763507278695.jpg; https://eccdn.com.au/images/C54966A9-6E25-4304-9CB7-FEC0F7F5E941/C54966A9-6E25-4304-9CB7-FEC0F7F5E941_image_4_1763507278695.jpg,"{""friday"":""11:30 AM – 2:30 PM, 5:00 – 9:00 PM"",""monday"":""CLOSED"",""sunday"":""11:30 AM – 2:30 PM, 5:00 – 9:00 PM"",""tuesday"":""11:30 AM – 2:30 PM, 5:00 – 9:00 PM"",""saturday"":""11:30 AM – 2:30 PM, 5:00 – 9:00 PM"",""thursday"":""11:30 AM – 2:30 PM, 5:00 – 9:00 PM"",""wednesday"":""11:30 AM – 2:30 PM, 5:00 – 9:00 PM""}",-35.1930851,149.1504567,2026-01-07T23:21:45.463Z,2026-01-08T00:19:30.529Z
1191,Fav Cup Cafe,Canberra,"The Capital, G09/39 London Cct, Canberra ACT 2601, Australia",Cafe,0479 144 642,,https://eatclub.com.au/venue/fav-cup-cafe,,,,[object Object],,,https://eccdn.com.au/images/02AD26E6-D34B-4664-AECF-174CED71340D/02AD26E6-D34B-4664-AECF-174CED71340D_image_0_1761520494490.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/02AD26E6-D34B-4664-AECF-174CED71340D/02AD26E6-D34B-4664-AECF-174CED71340D_image_3_1761520494490.jpg; https://eccdn.com.au/images/02AD26E6-D34B-4664-AECF-174CED71340D/02AD26E6-D34B-4664-AECF-174CED71340D_image_1_1761520494490.jpg; https://eccdn.com.au/images/02AD26E6-D34B-4664-AECF-174CED71340D/02AD26E6-D34B-4664-AECF-174CED71340D_image_4_1761520509430.jpg; https://eccdn.com.au/images/02AD26E6-D34B-4664-AECF-174CED71340D/02AD26E6-D34B-4664-AECF-174CED71340D_image_2_1761520494490.jpg,"{""friday"":""7:00 AM – 3:00 PM"",""monday"":""7:00 AM – 3:00 PM"",""sunday"":""8:00 AM – 2:00 PM"",""tuesday"":""7:00 AM – 3:00 PM"",""saturday"":""8:00 AM – 2:00 PM"",""thursday"":""7:00 AM – 3:00 PM"",""wednesday"":""7:00 AM – 3:00 PM""}",-35.2797451,149.1267254,2026-01-07T23:22:00.776Z,2026-01-08T00:19:37.547Z
